years	months	days	hours	minutes	seconds	Q
2009	8	16	12	22	0	-18733.7038598477
2009	8	16	12	23	0	-18998.4509624487
2009	8	16	12	24	0	-19256.795508944
2009	8	16	12	25	0	-19508.7929704419
2009	8	16	12	26	0	-19754.5023468508
2009	8	16	12	27	0	-19993.9859250499
2009	8	16	12	28	0	-20227.3090208946
2009	8	16	12	29	0	-20454.5397534454
2009	8	16	12	30	0	-20675.7488161493
2009	8	16	12	31	0	-20891.0092377179
2009	8	16	12	32	0	-21100.3961764762
2009	8	16	12	33	0	-21303.986712301
2009	8	16	12	34	0	-21501.859628416
2009	8	16	12	35	0	-21694.0952280909
2009	8	16	12	36	0	-21880.7751491517
2009	8	16	12	37	0	-22061.9821681565
2009	8	16	12	38	0	-22237.8000427503
2009	8	16	12	39	0	-22408.3133389927
2009	8	16	12	40	0	-22573.6072749732
2009	8	16	12	41	0	-22733.7675793731
2009	8	16	12	42	0	-22888.8803325888
2009	8	16	12	43	0	-23039.0318454421
2009	8	16	12	44	0	-23184.3085348575
2009	8	16	12	45	0	-23324.7967875242
2009	8	16	12	46	0	-23460.5828604754
2009	8	16	12	47	0	-23591.7527779919
2009	8	16	12	48	0	-23718.3922156147
2009	8	16	12	49	0	-23840.5864210568
2009	8	16	12	50	0	-23958.4201307002
2009	8	16	12	51	0	-24071.9774722731
2009	8	16	12	52	0	-24181.3419042817
2009	8	16	12	53	0	-24286.5961502404
2009	8	16	12	54	0	-24387.8221181477
2009	8	16	12	55	0	-24485.1008589973
2009	8	16	12	56	0	-24578.5125053636
2009	8	16	12	57	0	-24668.1362238671
2009	8	16	12	58	0	-24754.0501805565
2009	8	16	12	59	0	-24836.331483158
2009	8	16	13	0	0	-24915.0561602885
2009	8	16	13	1	0	-24987.0566532864
2009	8	16	13	2	0	-25050.8135805172
2009	8	16	13	3	0	-25110.6987453217
2009	8	16	13	4	0	-25165.6661166619
2009	8	16	13	5	0	-25215.8367281027
2009	8	16	13	6	0	-25261.3159809015
2009	8	16	13	7	0	-25302.207427852
2009	8	16	13	8	0	-25338.6125725704
2009	8	16	13	9	0	-25370.6308665913
2009	8	16	13	10	0	-25398.3596846814
2009	8	16	13	11	0	-25421.8943181262
2009	8	16	13	12	0	-25441.32797366
2009	8	16	13	13	0	-25456.7517572027
2009	8	16	13	14	0	-25468.2546890018
2009	8	16	13	15	0	-25475.9237090986
2009	8	16	13	16	0	-25479.8436721358
2009	8	16	13	17	0	-25480.0973720075
2009	8	16	13	18	0	-25476.7655560033
2009	8	16	13	19	0	-25469.9269275544
2009	8	16	13	20	0	-25459.6581781071
2009	8	16	13	21	0	-25446.0340077824
2009	8	16	13	22	0	-25429.1271340397
2009	8	16	13	23	0	-25409.0083308792
2009	8	16	13	24	0	-25385.7464443464
2009	8	16	13	25	0	-25359.4084226425
2009	8	16	13	26	0	-25330.0593484308
2009	8	16	13	27	0	-25297.7624530007
2009	8	16	13	28	0	-25262.5791587872
2009	8	16	13	29	0	-25224.569109336
2009	8	16	13	30	0	-25183.7901862753
2009	8	16	13	31	0	-25140.2985534163
2009	8	16	13	32	0	-25094.1486879845
2009	8	16	13	33	0	-25045.3933986688
2009	8	16	13	34	0	-24994.0838703838
2009	8	16	13	35	0	-24940.2696959137
2009	8	16	13	36	0	-24883.998894268
2009	8	16	13	37	0	-24825.3179553727
2009	8	16	13	38	0	-24764.2718714576
2009	8	16	13	39	0	-24700.9041551218
2009	8	16	13	40	0	-24635.2568853617
2009	8	16	13	41	0	-24567.3707286276
2009	8	16	13	42	0	-24497.2849729785
2009	8	16	13	43	0	-24425.0375624666
2009	8	16	13	44	0	-24350.6651130468
2009	8	16	13	45	0	-24274.2029546672
2009	8	16	13	46	0	-24195.6851598015
2009	8	16	13	47	0	-24115.1445588403
2009	8	16	13	48	0	-24032.6127806244
2009	8	16	13	49	0	-23948.1202794033
2009	8	16	13	50	0	-23861.6963488007
2009	8	16	13	51	0	-23773.3691606224
2009	8	16	13	52	0	-23683.1657900925
2009	8	16	13	53	0	-23591.1122282774
2009	8	16	13	54	0	-23497.2334209345
2009	8	16	13	55	0	-23401.553282788
2009	8	16	13	56	0	-23304.0947246041
2009	8	16	13	57	0	-23204.8796796314
2009	8	16	13	58	0	-23103.9291126486
2009	8	16	13	59	0	-23001.2630537512
2009	8	16	14	0	0	-22896.9006186656
2009	8	16	14	1	0	-22784.908991047
2009	8	16	14	2	0	-22664.225850892
2009	8	16	14	3	0	-22542.0547151701
2009	8	16	14	4	0	-22416.3517208433
2009	8	16	14	5	0	-22287.1902786769
2009	8	16	14	6	0	-22154.6197016978
2009	8	16	14	7	0	-22018.6873142869
2009	8	16	14	8	0	-21879.4382730165
2009	8	16	14	9	0	-21736.9155962461
2009	8	16	14	10	0	-21591.1602079377
2009	8	16	14	11	0	-21442.2109696416
2009	8	16	14	12	0	-21290.1047106944
2009	8	16	14	13	0	-21134.8762702066
2009	8	16	14	14	0	-20976.5585247541
2009	8	16	14	15	0	-20815.1824159529
2009	8	16	14	16	0	-20650.7769892002
2009	8	16	14	17	0	-20483.3694180346
2009	8	16	14	18	0	-20312.9850284258
2009	8	16	14	19	0	-20139.6473339154
2009	8	16	14	20	0	-19963.3780563184
2009	8	16	14	21	0	-19784.1971464367
2009	8	16	14	22	0	-19602.1228153165
2009	8	16	14	23	0	-19417.1715510327
2009	8	16	14	24	0	-19229.358135591
2009	8	16	14	25	0	-19038.695672759
2009	8	16	14	26	0	-18845.1955961948
2009	8	16	14	27	0	-18648.8676934039
2009	8	16	14	28	0	-18449.720116657
2009	8	16	14	29	0	-18247.7593928575
2009	8	16	14	30	0	-18042.9904433798
2009	8	16	14	31	0	-17835.4165893947
2009	8	16	14	32	0	-17625.0395576592
2009	8	16	14	33	0	-17411.8594957031
2009	8	16	14	34	0	-17195.8749724909
2009	8	16	14	35	0	-16977.0829796872
2009	8	16	14	36	0	-16755.47894197
2009	8	16	14	37	0	-16531.0567127999
2009	8	16	14	38	0	-16303.8085709242
2009	8	16	14	39	0	-16073.7252261402
2009	8	16	14	40	0	-15840.7958058294
2009	8	16	14	41	0	-15605.0078568329
2009	8	16	14	42	0	-15366.3473333032
2009	8	16	14	43	0	-15124.7985844032
2009	8	16	14	44	0	-14880.3443501982
2009	8	16	14	45	0	-14632.9657428648
2009	8	16	14	46	0	-14382.6422289207
2009	8	16	14	47	0	-14129.3516189722
2009	8	16	14	48	0	-13873.0700426805
2009	8	16	14	49	0	-13613.7719248135
2009	8	16	14	50	0	-13351.4299682989
2009	8	16	14	51	0	-13086.01512236
2009	8	16	14	52	0	-12817.4965517652
2009	8	16	14	53	0	-12545.8416129642
2009	8	16	14	54	0	-12271.015811137
2009	8	16	14	55	0	-11992.9827715121
2009	8	16	14	56	0	-11711.7041949946
2009	8	16	14	57	0	-11427.1398141173
2009	8	16	14	58	0	-11139.2473544733
2009	8	16	14	59	0	-10847.982480607
2009	8	16	15	0	0	-10553.2987428475
2009	8	16	15	1	0	-10250.3286849321
2009	8	16	15	2	0	-9942.0904766206
2009	8	16	15	3	0	-9632.89640926754
2009	8	16	15	4	0	-9321.04731005098
2009	8	16	15	5	0	-9006.49203715551
2009	8	16	15	6	0	-8689.16984491704
2009	8	16	15	7	0	-8369.01814725412
2009	8	16	15	8	0	-8045.9723974294
2009	8	16	15	9	0	-7719.96601005174
2009	8	16	15	10	0	-7390.93027684583
2009	8	16	15	11	0	-7058.7942702392
2009	8	16	15	12	0	-6723.48475574299
2009	8	16	15	13	0	-6384.92608487127
2009	8	16	15	14	0	-6043.04009357808
2009	8	16	15	15	0	-5697.74599422556
2009	8	16	15	16	0	-5348.96025335549
2009	8	16	15	17	0	-4996.59647218839
2009	8	16	15	18	0	-4640.56526016766
2009	8	16	15	19	0	-4280.77409301599
2009	8	16	15	20	0	-3917.12717183981
2009	8	16	15	21	0	-3549.52527443162
2009	8	16	15	22	0	-3177.86558950883
2009	8	16	15	23	0	-2802.0415500026
2009	8	16	15	24	0	-2421.94265726668
2009	8	16	15	25	0	-2037.45428555514
2009	8	16	15	26	0	-1648.45748905205
2009	8	16	15	27	0	-1254.82878370233
2009	8	16	15	28	0	-856.439924613695
2009	8	16	15	29	0	-453.157671545189
2009	8	16	15	30	0	-44.8435310587914
2009	8	16	15	31	0	368.646509913065
2009	8	16	15	32	0	787.280251646267
2009	8	16	15	33	0	1210.80777947689
2009	8	16	15	34	0	1639.0599450019
2009	8	16	15	35	0	2071.86313626588
2009	8	16	15	36	0	2509.03860509337
2009	8	16	15	37	0	2950.4026924132
2009	8	16	15	38	0	3395.76706631977
2009	8	16	15	39	0	3844.93898740508
2009	8	16	15	40	0	4297.7215755251
2009	8	16	15	41	0	4753.91410323195
2009	8	16	15	42	0	5213.31229755152
2009	8	16	15	43	0	5675.70864992339
2009	8	16	15	44	0	6140.89274738441
2009	8	16	15	45	0	6608.65160971942
2009	8	16	15	46	0	7078.77003085872
2009	8	16	15	47	0	7551.03093820643
2009	8	16	15	48	0	8025.21575480454
2009	8	16	15	49	0	8501.10476124812
2009	8	16	15	50	0	8978.47747175753
2009	8	16	15	51	0	9457.1130095657
2009	8	16	15	52	0	9936.7904772229
2009	8	16	15	53	0	10417.2893370397
2009	8	16	15	54	0	10898.3897871594
2009	8	16	15	55	0	11379.8731271622
2009	8	16	15	56	0	11861.5221335133
2009	8	16	15	57	0	12343.1214151559
2009	8	16	15	58	0	12824.4577727656
2009	8	16	15	59	0	13305.3205484846
2009	8	16	16	0	0	13785.5019576992
2009	8	16	16	1	0	14262.6575050624
2009	8	16	16	2	0	14730.5091392025
2009	8	16	16	3	0	15193.4340922205
2009	8	16	16	4	0	15650.5578281269
2009	8	16	16	5	0	16101.7727289837
2009	8	16	16	6	0	16546.9747013301
2009	8	16	16	7	0	16986.0683381235
2009	8	16	16	8	0	17418.9668324231
2009	8	16	16	9	0	17845.5918917467
2009	8	16	16	10	0	18265.8736426095
2009	8	16	16	11	0	18679.7505121059
2009	8	16	16	12	0	19087.1690871181
2009	8	16	16	13	0	19488.0839702416
2009	8	16	16	14	0	19882.4576044156
2009	8	16	16	15	0	20270.2600880861
2009	8	16	16	16	0	20651.4689885327
2009	8	16	16	17	0	21026.0691271016
2009	8	16	16	18	0	21394.0523590652
2009	8	16	16	19	0	21755.417356165
2009	8	16	16	20	0	22110.1693638233
2009	8	16	16	21	0	22458.3199569301
2009	8	16	16	22	0	22799.8868026035
2009	8	16	16	23	0	23134.8933986306
2009	8	16	16	24	0	23463.3688225807
2009	8	16	16	25	0	23785.3474742248
2009	8	16	16	26	0	24100.8688103028
2009	8	16	16	27	0	24409.9770967273
2009	8	16	16	28	0	24712.7211409233
2009	8	16	16	29	0	25009.1540314711
2009	8	16	16	30	0	25299.3328940634
2009	8	16	16	31	0	25583.3186296671
2009	8	16	16	32	0	25861.1756623549
2009	8	16	16	33	0	26132.9717059964
2009	8	16	16	34	0	26398.777514195
2009	8	16	16	35	0	26658.6666417543
2009	8	16	16	36	0	26912.7152270151
2009	8	16	16	37	0	27161.001758039
2009	8	16	16	38	0	27403.6068516899
2009	8	16	16	39	0	27640.613055104
2009	8	16	16	40	0	27872.104629321
2009	8	16	16	41	0	28098.1673569968
2009	8	16	16	42	0	28318.8883523951
2009	8	16	16	43	0	28534.3558705717
2009	8	16	16	44	0	28744.6591457603
2009	8	16	16	45	0	28949.8882126713
2009	8	16	16	46	0	29150.1337423541
2009	8	16	16	47	0	29345.4869025041
2009	8	16	16	48	0	29536.0392007918
2009	8	16	16	49	0	29721.8823427978
2009	8	16	16	50	0	29903.1081146021
2009	8	16	16	51	0	30079.8082476119
2009	8	16	16	52	0	30252.074297835
2009	8	16	16	53	0	30419.99754981
2009	8	16	16	54	0	30583.6688997846
2009	8	16	16	55	0	30743.1787643371
2009	8	16	16	56	0	30898.6169902023
2009	8	16	16	57	0	31050.0727611505
2009	8	16	16	58	0	31197.634535064
2009	8	16	16	59	0	31341.3899598769
2009	8	16	17	0	0	31481.4258029222
2009	8	16	17	1	0	31615.4906517294
2009	8	16	17	2	0	31743.8191907141
2009	8	16	17	3	0	31869.1422889315
2009	8	16	17	4	0	31990.7103221975
2009	8	16	17	5	0	32108.6296148678
2009	8	16	17	6	0	32222.9916975794
2009	8	16	17	7	0	32333.8868812975
2009	8	16	17	8	0	32441.4039949972
2009	8	16	17	9	0	32545.6303671547
2009	8	16	17	10	0	32646.65180325
2009	8	16	17	11	0	32744.5525542165
2009	8	16	17	12	0	32839.4153200594
2009	8	16	17	13	0	32931.321223414
2009	8	16	17	14	0	33020.349795223
2009	8	16	17	15	0	33106.5789876637
2009	8	16	17	16	0	33190.0851570586
2009	8	16	17	17	0	33270.9430583688
2009	8	16	17	18	0	33349.2258665661
2009	8	16	17	19	0	33425.005167109
2009	8	16	17	20	0	33498.3509575406
2009	8	16	17	21	0	33569.3316756446
2009	8	16	17	22	0	33638.0141959194
2009	8	16	17	23	0	33704.4638367721
2009	8	16	17	24	0	33768.7443940036
2009	8	16	17	25	0	33830.9181391599
2009	8	16	17	26	0	33891.0458430727
2009	8	16	17	27	0	33949.1867955216
2009	8	16	17	28	0	34005.3988120761
2009	8	16	17	29	0	34059.7382748198
2009	8	16	17	30	0	34112.2601386325
2009	8	16	17	31	0	34163.0179474217
2009	8	16	17	32	0	34212.0638761614
2009	8	16	17	33	0	34259.4487390801
2009	8	16	17	34	0	34305.2220075756
2009	8	16	17	35	0	34349.4318538319
2009	8	16	17	36	0	34392.1251601617
2009	8	16	17	37	0	34433.3475379135
2009	8	16	17	38	0	34473.1433720094
2009	8	16	17	39	0	34511.5558280189
2009	8	16	17	40	0	34548.6268838592
2009	8	16	17	41	0	34584.3973563814
2009	8	16	17	42	0	34618.9069136717
2009	8	16	17	43	0	34652.1941210891
2009	8	16	17	44	0	34684.2964510487
2009	8	16	17	45	0	34715.2503021237
2009	8	16	17	46	0	34745.0910437188
2009	8	16	17	47	0	34773.8530253601
2009	8	16	17	48	0	34801.5695952345
2009	8	16	17	49	0	34828.2731443138
2009	8	16	17	50	0	34853.9951148894
2009	8	16	17	51	0	34878.7660183234
2009	8	16	17	52	0	34902.6154784152
2009	8	16	17	53	0	34925.5722361283
2009	8	16	17	54	0	34947.6641789628
2009	8	16	17	55	0	34968.9183647678
2009	8	16	17	56	0	34989.361030638
2009	8	16	17	57	0	35009.0176358223
2009	8	16	17	58	0	35027.9128674843
2009	8	16	17	59	0	35046.0706556874
2009	8	16	18	0	0	35063.5142141227
2009	8	16	18	1	0	35079.9342405302
2009	8	16	18	2	0	35095.1729605125
2009	8	16	18	3	0	35109.7071504168
2009	8	16	18	4	0	35123.4408502542
2009	8	16	18	5	0	35136.4021833227
2009	8	16	18	6	0	35148.6162107437
2009	8	16	18	7	0	35160.1072474185
2009	8	16	18	8	0	35170.898836294
2009	8	16	18	9	0	35181.0137919705
2009	8	16	18	10	0	35190.4742034934
2009	8	16	18	11	0	35199.3014620908
2009	8	16	18	12	0	35207.5162836181
2009	8	16	18	13	0	35215.1387149358
2009	8	16	18	14	0	35222.188175641
2009	8	16	18	15	0	35228.6834614363
2009	8	16	18	16	0	35234.6427565963
2009	8	16	18	17	0	35240.0836732056
2009	8	16	18	18	0	35245.023253167
2009	8	16	18	19	0	35249.4779793172
2009	8	16	18	20	0	35253.4638133758
2009	8	16	18	21	0	35256.9961966223
2009	8	16	18	22	0	35260.0900597159
2009	8	16	18	23	0	35262.7598594074
2009	8	16	18	24	0	35265.0195749583
2009	8	16	18	25	0	35266.8827297519
2009	8	16	18	26	0	35268.362407667
2009	8	16	18	27	0	35269.471253333
2009	8	16	18	28	0	35270.2215080879
2009	8	16	18	29	0	35270.625007395
2009	8	16	18	30	0	35270.6931875178
2009	8	16	18	31	0	35270.4371192391
2009	8	16	18	32	0	35269.8675042105
2009	8	16	18	33	0	35268.9946805749
2009	8	16	18	34	0	35267.8286556842
2009	8	16	18	35	0	35266.3791014323
2009	8	16	18	36	0	35264.6553588937
2009	8	16	18	37	0	35262.6664701079
2009	8	16	18	38	0	35260.4211694641
2009	8	16	18	39	0	35257.9279005111
2009	8	16	18	40	0	35255.1948276265
2009	8	16	18	41	0	35252.22983158
2009	8	16	18	42	0	35249.0405410884
2009	8	16	18	43	0	35245.6343257512
2009	8	16	18	44	0	35242.0182983955
2009	8	16	18	45	0	35238.1993446894
2009	8	16	18	46	0	35234.1841153286
2009	8	16	18	47	0	35229.9790276367
2009	8	16	18	48	0	35225.5902944774
2009	8	16	18	49	0	35221.0239157292
2009	8	16	18	50	0	35216.2856792018
2009	8	16	18	51	0	35211.3811889019
2009	8	16	18	52	0	35206.3158558548
2009	8	16	18	53	0	35201.0948983907
2009	8	16	18	54	0	35195.7233698187
2009	8	16	18	55	0	35190.2061456343
2009	8	16	18	56	0	35184.5479363665
2009	8	16	18	57	0	35178.7532953887
2009	8	16	18	58	0	35172.8266106459
2009	8	16	18	59	0	35166.7721326366
2009	8	16	19	0	0	35160.5939637212
2009	8	16	19	1	0	35156.5030309428
2009	8	16	19	2	0	35153.0751347321
2009	8	16	19	3	0	35148.2953548996
2009	8	16	19	4	0	35142.9857533494
2009	8	16	19	5	0	35137.1505765928
2009	8	16	19	6	0	35130.8089436886
2009	8	16	19	7	0	35123.979017783
2009	8	16	19	8	0	35116.6783484315
2009	8	16	19	9	0	35108.9238706201
2009	8	16	19	10	0	35100.7319308626
2009	8	16	19	11	0	35092.1183094502
2009	8	16	19	12	0	35083.0982270395
2009	8	16	19	13	0	35073.6863832945
2009	8	16	19	14	0	35063.8969612974
2009	8	16	19	15	0	35053.7436391839
2009	8	16	19	16	0	35043.2396260804
2009	8	16	19	17	0	35032.3976649121
2009	8	16	19	18	0	35021.2300424581
2009	8	16	19	19	0	35009.7486237511
2009	8	16	19	20	0	34997.964853386
2009	8	16	19	21	0	34985.8897641174
2009	8	16	19	22	0	34973.5340098398
2009	8	16	19	23	0	34960.907862866
2009	8	16	19	24	0	34948.0212326304
2009	8	16	19	25	0	34934.8836808407
2009	8	16	19	26	0	34921.5044211487
2009	8	16	19	27	0	34907.8923510605
2009	8	16	19	28	0	34894.0560497952
2009	8	16	19	29	0	34880.0037835536
2009	8	16	19	30	0	34865.7435352523
2009	8	16	19	31	0	34851.283001313
2009	8	16	19	32	0	34836.6295958744
2009	8	16	19	33	0	34821.7904794932
2009	8	16	19	34	0	34806.7725549422
2009	8	16	19	35	0	34791.5824704589
2009	8	16	19	36	0	34776.2266475058
2009	8	16	19	37	0	34760.711275666
2009	8	16	19	38	0	34745.0423150173
2009	8	16	19	39	0	34729.2255230352
2009	8	16	19	40	0	34713.2664460254
2009	8	16	19	41	0	34697.1704321292
2009	8	16	19	42	0	34680.9426409539
2009	8	16	19	43	0	34664.5880379192
2009	8	16	19	44	0	34648.111420947
2009	8	16	19	45	0	34631.5174133244
2009	8	16	19	46	0	34614.8104641228
2009	8	16	19	47	0	34597.9948731795
2009	8	16	19	48	0	34581.0747833541
2009	8	16	19	49	0	34564.0541803399
2009	8	16	19	50	0	34546.9369170432
2009	8	16	19	51	0	34529.7267052756
2009	8	16	19	52	0	34512.4271150153
2009	8	16	19	53	0	34495.0415982426
2009	8	16	19	54	0	34477.5734774839
2009	8	16	19	55	0	34460.0259559747
2009	8	16	19	56	0	34442.4021245495
2009	8	16	19	57	0	34424.704953374
2009	8	16	19	58	0	34406.9373160284
2009	8	16	19	59	0	34389.1019799316
2009	8	16	20	0	0	34371.2016043895
2009	8	16	20	1	0	34356.4495933613
2009	8	16	20	2	0	34342.5469494657
2009	8	16	20	3	0	34326.6453322415
2009	8	16	20	4	0	34309.9430458971
2009	8	16	20	5	0	34292.4481565554
2009	8	16	20	6	0	34274.1905890344
2009	8	16	20	7	0	34255.1987576187
2009	8	16	20	8	0	34235.5000440755
2009	8	16	20	9	0	34215.1208285959
2009	8	16	20	10	0	34194.0865283259
2009	8	16	20	11	0	34172.4216205762
2009	8	16	20	12	0	34150.1496919332
2009	8	16	20	13	0	34127.2934601276
2009	8	16	20	14	0	34103.8747995112
2009	8	16	20	15	0	34079.9147862271
2009	8	16	20	16	0	34055.4337170897
2009	8	16	20	17	0	34030.4511321269
2009	8	16	20	18	0	34004.985856865
2009	8	16	20	19	0	33979.0560184314
2009	8	16	20	20	0	33952.6790653912
2009	8	16	20	21	0	33925.8718073689
2009	8	16	20	22	0	33898.6504286009
2009	8	16	20	23	0	33871.0305052879
2009	8	16	20	24	0	33843.0270427721
2009	8	16	20	25	0	33814.6544846808
2009	8	16	20	26	0	33785.9267367657
2009	8	16	20	27	0	33756.8571898253
2009	8	16	20	28	0	33727.4587280084
2009	8	16	20	29	0	33697.7437631983
2009	8	16	20	30	0	33667.7242427852
2009	8	16	20	31	0	33637.4116614137
2009	8	16	20	32	0	33606.817092632
2009	8	16	20	33	0	33575.9511948746
2009	8	16	20	34	0	33544.8242214568
2009	8	16	20	35	0	33513.4460504863
2009	8	16	20	36	0	33481.8261892175
2009	8	16	20	37	0	33449.9737824603
2009	8	16	20	38	0	33417.89764092
2009	8	16	20	39	0	33385.6062420252
2009	8	16	20	40	0	33353.1077455851
2009	8	16	20	41	0	33320.4100087996
2009	8	16	20	42	0	33287.5205870401
2009	8	16	20	43	0	33254.4467607098
2009	8	16	20	44	0	33221.1955359899
2009	8	16	20	45	0	33187.7736497538
2009	8	16	20	46	0	33154.1875944147
2009	8	16	20	47	0	33120.4436175869
2009	8	16	20	48	0	33086.547725926
2009	8	16	20	49	0	33052.5057088966
2009	8	16	20	50	0	33018.3231374484
2009	8	16	20	51	0	32984.0053668953
2009	8	16	20	52	0	32949.5575597101
2009	8	16	20	53	0	32914.984681285
2009	8	16	20	54	0	32880.2915105324
2009	8	16	20	55	0	32845.4826500296
2009	8	16	20	56	0	32810.5625222453
2009	8	16	20	57	0	32775.5353917282
2009	8	16	20	58	0	32740.4053616264
2009	8	16	20	59	0	32705.1763744731
2009	8	16	21	0	0	32669.8522328355
2009	8	16	21	1	0	32646.6614667611
2009	8	16	21	2	0	32623.2423282721
2009	8	16	21	3	0	32590.1429632329
2009	8	16	21	4	0	32551.9566965937
2009	8	16	21	5	0	32508.7821359836
2009	8	16	21	6	0	32460.794766096
2009	8	16	21	7	0	32408.1616492817
2009	8	16	21	8	0	32351.043221249
2009	8	16	21	9	0	32289.5934663564
2009	8	16	21	10	0	32223.9601252267
2009	8	16	21	11	0	32154.2848863024
2009	8	16	21	12	0	32080.7035922147
2009	8	16	21	13	0	32003.3464269765
2009	8	16	21	14	0	31922.3381086925
2009	8	16	21	15	0	31837.7980819363
2009	8	16	21	16	0	31749.8406944885
2009	8	16	21	17	0	31658.5753782072
2009	8	16	21	18	0	31564.1068288953
2009	8	16	21	19	0	31466.5351699852
2009	8	16	21	20	0	31365.9561199249
2009	8	16	21	21	0	31262.4611582308
2009	8	16	21	22	0	31156.1376751246
2009	8	16	21	23	0	31047.0691247152
2009	8	16	21	24	0	30935.3351767896
2009	8	16	21	25	0	30821.0118504099
2009	8	16	21	26	0	30704.1716601138
2009	8	16	21	27	0	30584.8837412638
2009	8	16	21	28	0	30463.2139796449
2009	8	16	21	29	0	30339.2251398538
2009	8	16	21	30	0	30212.9769775344
2009	8	16	21	31	0	30084.5263555186
2009	8	16	21	32	0	29953.927359007
2009	8	16	21	33	0	29821.2313948677
2009	8	16	21	34	0	29686.4872951213
2009	8	16	21	35	0	29549.7414197611
2009	8	16	21	36	0	29411.0377439993
2009	8	16	21	37	0	29270.41795001
2009	8	16	21	38	0	29127.9215183477
2009	8	16	21	39	0	28983.58580236
2009	8	16	21	40	0	28837.4461164196
2009	8	16	21	41	0	28689.5358046347
2009	8	16	21	42	0	28539.8863151524
2009	8	16	21	43	0	28388.5272746392
2009	8	16	21	44	0	28235.4865480431
2009	8	16	21	45	0	28080.7903036867
2009	8	16	21	46	0	27924.4630788377
2009	8	16	21	47	0	27766.5278308618
2009	8	16	21	48	0	27607.0059939912
2009	8	16	21	49	0	27445.9175368519
2009	8	16	21	50	0	27283.2810058497
2009	8	16	21	51	0	27119.1135744371
2009	8	16	21	52	0	26953.4310933939
2009	8	16	21	53	0	26786.248127222
2009	8	16	21	54	0	26617.5779966584
2009	8	16	21	55	0	26447.4328224566
2009	8	16	21	56	0	26275.8235537668
2009	8	16	21	57	0	26102.7600118216
2009	8	16	21	58	0	25928.2509156292
2009	8	16	21	59	0	25752.3039146911
2009	8	16	22	0	0	25574.9256232931
2009	8	16	22	1	0	25412.8338926453
2009	8	16	22	2	0	25253.2158513666
2009	8	16	22	3	0	25081.599790729
2009	8	16	22	4	0	24904.0249052212
2009	8	16	22	5	0	24720.5132974646
2009	8	16	22	6	0	24531.1643750821
2009	8	16	22	7	0	24336.0699675819
2009	8	16	22	8	0	24135.3156446002
2009	8	16	22	9	0	23928.9808762051
2009	8	16	22	10	0	23717.139157954
2009	8	16	22	11	0	23499.8581631955
2009	8	16	22	12	0	23277.1998748411
2009	8	16	22	13	0	23049.2206946949
2009	8	16	22	14	0	22815.97158424
2009	8	16	22	15	0	22577.4981701025
2009	8	16	22	16	0	22333.8408339931
2009	8	16	22	17	0	22085.0348318242
2009	8	16	22	18	0	21831.1103773866
2009	8	16	22	19	0	21572.0927110254
2009	8	16	22	20	0	21308.0021962488
2009	8	16	22	21	0	21038.8543808544
2009	8	16	22	22	0	20764.6600436645
2009	8	16	22	23	0	20485.4252701885
2009	8	16	22	24	0	20201.1514778241
2009	8	16	22	25	0	19911.8354667997
2009	8	16	22	26	0	19617.4694467307
2009	8	16	22	27	0	19318.0410443931
2009	8	16	22	28	0	19013.53333663
2009	8	16	22	29	0	18703.9248475797
2009	8	16	22	30	0	18389.1895331029
2009	8	16	22	31	0	18069.2967878508
2009	8	16	22	32	0	17744.2114164055
2009	8	16	22	33	0	17413.8935920487
2009	8	16	22	34	0	17078.298836281
2009	8	16	22	35	0	16737.3779619741
2009	8	16	22	36	0	16391.0770043984
2009	8	16	22	37	0	16039.3371708189
2009	8	16	22	38	0	15682.0947530354
2009	8	16	22	39	0	15319.2810278059
2009	8	16	22	40	0	14950.8221749525
2009	8	16	22	41	0	14576.6391456582
2009	8	16	22	42	0	14196.6475515469
2009	8	16	22	43	0	13810.7575208393
2009	8	16	22	44	0	13418.8735379616
2009	8	16	22	45	0	13020.8942944795
2009	8	16	22	46	0	12616.7124993167
2009	8	16	22	47	0	12206.2146750479
2009	8	16	22	48	0	11789.2809609012
2009	8	16	22	49	0	11365.7848726728
2009	8	16	22	50	0	10935.5930469962
2009	8	16	22	51	0	10498.5649874907
2009	8	16	22	52	0	10054.5527646275
2009	8	16	22	53	0	9603.40069738301
2009	8	16	22	54	0	9144.94503191486
2009	8	16	22	55	0	8679.01356126814
2009	8	16	22	56	0	8205.42524985061
2009	8	16	22	57	0	7723.98980465189
2009	8	16	22	58	0	7234.50721931966
2009	8	16	22	59	0	6736.76730152469
2009	8	16	23	0	0	6230.54913932329
2009	8	16	23	1	0	5717.55858633094
2009	8	16	23	2	0	5212.40432127555
2009	8	16	23	3	0	4707.6285527386
2009	8	16	23	4	0	4203.62321146452
2009	8	16	23	5	0	3700.1147275707
2009	8	16	23	6	0	3196.83387614082
2009	8	16	23	7	0	2693.51361974149
2009	8	16	23	8	0	2189.8885472108
2009	8	16	23	9	0	1685.6943107451
2009	8	16	23	10	0	1180.66707405814
2009	8	16	23	11	0	674.542963437041
2009	8	16	23	12	0	167.057518955291
2009	8	16	23	13	0	-342.054850798881
2009	8	16	23	14	0	-852.882075103278
2009	8	16	23	15	0	-1364.99816574831
2009	8	16	23	16	0	-1878.12307560905
2009	8	16	23	17	0	-2391.99075390631
2009	8	16	23	18	0	-2906.33531938372
2009	8	16	23	19	0	-3420.89160680436
2009	8	16	23	20	0	-3935.39571735473
